题目
"已知复数$z = (\frac{1 - i}{1 + i})^{2}$，则$z=$（）。
（2）若$f(x)$在$R$上仅有一个零点，求$a$的取值范围。"
"已知$O$为坐标原点，点$A(\cos\alpha,\sin\alpha)$，$B(\cos\beta,\sin\beta)$，$\alpha\neq\beta$。若点$C$满足$\vert OC\vert = 1$，$OC\perp AB$，则下列判断错误的是（）。
A. $C(\cos\frac{\alpha + \beta}{2},\sin\frac{\alpha + \beta}{2})$
B. $\triangle AOB$面积的最大值为$\frac{1}{2}$
C. $\frac{1}{2}\sin\alpha+\frac{1}{2}\sin\beta<\sin\frac{\alpha + \beta}{2}$
D. $\overrightarrow{CA}\cdot\overrightarrow{CB}>0$"
与直线$y = \frac{\sqrt{3}}{3}x$和直线$y = \sqrt{3}x$都相切且圆心在第一象限，圆心到原点的距离为$\sqrt{2}$的圆的方程为\_\_\_\_\_\_。
用两个平行平面去截球体，把球体夹在两截面之间的部分称为球台。根据祖暅原理（“幂势既同，则积不容异”），推导出球台的体积$V_{球台} = \dfrac{1}{6}\pi h(3r_{1}^{2} + 3r_{2}^{2} + h^{2})$，其中$r_{1}$，$r_{2}$分别是两个平行平面截球所得截面圆的半径，$h$是两个平行平面之间的距离。已知圆台$O_{1}O_{2}$的上、下底面的圆周都在球$O$的球面上，圆台$O_{1}O_{2}$的母线与底面所成的角为$45^{\circ}$，若圆台$O_{1}O_{2}$上、下底面截球$O$所得的球台的体积比圆台$O$的体积大$9\pi$，则球$O$的表面积$S_{1}$与圆台$O_{1}O_{2}$的侧面积$S_{2}$的比值$\dfrac{S_{1}}{S_{2}}$的取值范围为\_\_\_\_\_\_。
"已知函数$f(x)=\ln x-(m + 1)x+\frac{1}{2}mx^2$。
（1）当$m>0$时，讨论函数$f(x)$的单调性；
（2）若函数$g(x)=f(x)-\frac{1}{2}mx^2$有两个零点$x_1$，$x_2$，且$x_2>ex_1$，求证：$x_1x_2>\frac{2}{e - 1}$（其中$e$是自然对数的底数）。"
"已知等比数列$\{a_{n}\}$的前$n$项和为$S_{n}$，且$a_{n + 1}=3S_{n}+2(n\in N^{\ast})$。
（1）求数列$\{a_{n}\}$的通项公式；
（2）在$a_{n}$与$a_{n + 1}$之间插入$n$个数，使这$n + 2$个数组成一个公差为$d_{n}$的等差数列，在数列$\{d_{n}\}$中是否存在3项$d_{m}$，$d_{k}$，$d_{p}$（其中$m$，$k$，$p$成等差数列）成等比数列？若存在，求出这样的3项；若不存在，请说明理由。"
"若一组数据1，1，$a$，4，5，5，6，7的75百分位数是6，则$a = $（）。
A. 4
B. 5
C. 6
D. 7"
"已知六棱锥的所有顶点都在半径为2的球的球面上，当六棱锥的体积最大时，其侧棱长为（）。
A. $\frac{4\sqrt{6}}{3}$
B. $2\sqrt{6}$
C. $\frac{7\sqrt{2}}{3}$
D. $\frac{4\sqrt{2}}{3}$"
"在极坐标系中，圆$C:\rho=4sin\theta$，直线$l:\rho cos\theta=2$。以极点$O$为坐标原点，以极轴为$x$轴的正半轴建立直角坐标系。
（1）求圆$C$的参数方程，直线$l$的直角坐标方程；
（2）点$A$在圆$C$上，$AB\perp l$于$B$，记$\triangle OAB$的面积为$S$，求$S$的最大值。"
"在某次数学练习中，高三班的男生数学平均分为120，方差为2，女生数学平均分为112，方差为1，已知该班级男女生人数分别为25、15，则下列说法正确的有（）。
A. 该班级此次练习数学成绩的均分为118
B. 该班级此次练习数学成绩的方差为16.625
C. 利用分层抽样的方法从该班级抽取8人，则应抽取5名男生
D. 从该班级随机选择2人参加某项活动，则至少有1名女生的概率为$\frac{24}{39}$"
"已知集合$A=\{-1,0,1,2\},B=\{y|y=2^x\},M=A∩B$，则集合$M$的子集个数是（）。
A. $2$
B. $3$
C. $4$
D. $8$"
"已知复数$z=\frac{2+i}{3-i}$，则$\bar{z}$在复平面内对应的点位于（）。
A. 第一象限
B. 第二象限
C. 第三象限
D. 第四象限"
"《孙子算经》是我国古代内容极其丰富的数学名著，书中有如下问题：“今有圆窖周五丈四尺，深一丈八尺，问受粟几何？”其意思为：“有圆柱形容器，底面圆周长五丈四尺，高一丈八尺，求此容器能放多少斛米”(古制1丈=10尺，1斛=1.62立方尺，圆周率$π=3$)，则该圆柱形容器能放米（）。
A. $900$斛
B. $2700$斛
C. $3600$斛
D. $10800$斛"
"设函数$f(x)=\cos(x+\frac{\pi}{3})$，则下列结论错误的是（）。
A. $f(x)$的一个周期为$-2\pi$
B. $y = f(x)$的图像关于直线$x=\frac{8\pi}{3}$对称
C. $f(x+\pi)$的一个零点为$x=\frac{\pi}{6}$
D. $f(x)$在$(\frac{\pi}{2},\pi)$单调递减"
"已知向量$\vec{a},\vec{b}$，满足$|\vec{a}+\vec{b}|=|\vec{b}|$，且$|\vec{a}|=2$，则$\vec{b}$在$\vec{a}$方向上的投影是（）。
A. $2$
B. $-2$
C. $1$
D. $-1$"
"已知数列$\{a_n\}$是等差数列，$\{b_n\}$是等比数列，$a_2=b_2=m$，$a_3=b_3=n$，若$m,n$为正数，且$m≠n$，则（）。
A. $a_1<b_1$
B. $a_1>b_1$
C. $a_1=b_1$
D. $a_1,b_1$的大小关系不确定"
"已知随机变量$X$服从正态分布$N(0,1)$，随机变量$Y$服从正态分布$N(1,1)$，且$P(X>1)=0.1587$，则$P(1<Y<2)=$（）。
A. $0.1587$
B. $0.3413$
C. $0.8413$
D. $0.6587$"
"已知四棱锥$P-ABCD$的顶点都在球$O$的球面上，$PA⊥$底面$ABCD$，$AB=AD=1$，$BC=CD=2$，若球$O$的表面积为$36π$，则直线$PC$与底面$ABCD$所成角的余弦值为（）。
A. $\frac{\sqrt{3}}{6}$
B. $\frac{\sqrt{5}}{6}$
C. $\frac{\sqrt{3}}{3}$
D. $\frac{\sqrt{5}}{3}$"
"已知$F$是双曲线$C:\frac{x^2}{a^2}-\frac{y^2}{b^2}=1(a>0,b>0)$的右焦点，$M$是$C$的渐近线上一点，且$MF⊥x$轴，过$F$作直线$OM$的平行线交$C$的渐近线于点$N$（$O$为坐标原点），若$MN⊥ON$，则双曲线$C$的离心率是（）。
A. $\frac{2\sqrt{3}}{3}$
B. $\sqrt{3}$
C. $\frac{\sqrt{6}}{2}$
D. 2"
"已知$a>2$，$f(x)=e^x(x-a)+x+a$，有如下结论：  
①$f(x)$有两个极值点；  
②$f(x)$有$3$个零点；  
③$f(x)$的所有零点之和等于零。  
则正确结论的个数是（）。
A. $0$
B. $1$
C. $2$
D. $3$"
"若$x,y$满足约束条件$\begin{cases}x-y+1\ge0\\ x+y-3\le0\\ x-3y+1\le0\end{cases}$，则$z=2x-y$的最小值为\_\_\_\_\_\_。"
中国古代的四书是指:《大学》《中庸》《论语》《孟子》，甲、乙、丙、丁4名同学从中各选一书进行研读，已知四人选取的书恰好互不相同，且甲没有选《中庸》，乙和丙都没有选《论语》，则4名同学所有可能的选择有\_\_\_\_\_\_种。
"已知$F$为抛物线$C:y^{2}=2px(p>0)$的焦点，$K$为$C$的准线与$x$轴的交点，点$P$在抛物线$C$上，设$\angle KPF=\alpha$，$\angle PKF=\beta$，$\angle PFK=\theta$，有以下3个结论：  
①$\beta$的最大值是$\frac{\pi}{4}$；  
②$\tan\beta=\sin\theta$；  
③存在点$P$，满足$\alpha=2\beta$；  
其中正确结论的序号是\_\_\_\_\_\_。"
"$\triangle ABC$的内角$A,B,C$的对边分别为$a,b,c$，已知$a=4$，$\triangle ABC$的面积为$2\sqrt{3}$。
（1）若$A=\frac{\pi}{3}$，求$\triangle ABC$的周长；
（2）求$sinBsinC$的最大值。"
"甲、乙二人进行一场比赛，该比赛采用三局两胜制，即先获得两局胜利者获得该场比赛胜利，在每一局比赛中，都不会出现平局，甲获胜的概率都为$p(0<p<1)$。
（1）求甲在第一局失利的情况下，反败为胜的概率；
（2）若$p=\frac{1}{2}$，比赛结束时，设甲获胜局数为$X$，求其分布列和期望$E(X)$；
（3）若甲获得该场比赛胜利的概率大于甲每局获胜的概率，求$p$的取值范围。"
在$\triangle ABC$中，$AB = AC$，点$D$在线段$BC$上，$AB\perp AD$，$BD = 3$，$CD = 1$，点$M$是$\triangle ABC$外接圆上任意一点，则$\overrightarrow{AB}\cdot\overrightarrow{AM}$最大值为\_\_\_\_\_\_。
"双曲线$C:\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}} = 1$的左、右顶点分别为$A_{1}$，$A_{2}$，左、右焦点分别为$F_{1}$，$F_{2}$，过$F_{1}$作直线与双曲线$C$的左、右两支分别交于$M$，$N$两点。若$\overrightarrow{F_{1}M}=\frac{1}{4}\overrightarrow{MN}$，且$\cos\angle F_{1}NF_{2}=\frac{1}{4}$，则直线$MA_{1}$与$MA_{2}$的斜率之积为（）。
A. $\frac{3}{2}$
B. $\frac{4}{3}$
C. $\frac{5}{2}$
D. $\frac{5}{3}$"
"复数$3i-\frac{2i}{i+1}$的共轭复数是（）。
A. $-1+2i$
B. $-1-2i$
C. $2i+1$
D. $-2i+1$"
"集合$A=\{x|2x-3+x^2>0\},B=\{y|y=x^2-1,x∈R\}$，则$(C_RA)∩B=$（）。
A. $[-1,1]$
B. $(-1,1)$
C. $[-1,3]$
D. $(-1,3)$"
"角谷猜想，也叫$3n+1$猜想，是由日本数学家角谷静夫发现的，是指对于每一个正整数，如果它是奇数，则对它乘3再加1；如果它是偶数，则对它除以2，如此循环最终都能够得到1。如：取$n=6$，根据上述过程，得出$6,3,10,5,16,8,4,2,1$，共9个数。若$n=13$，根据上述过程得出的整数中，随机选取两个不同的数，则两个数都是奇数的概率为（）。
A. $\frac{1}{15}$
B. $\frac{2}{15}$
C. $\frac{1}{18}$
D. $\frac{3}{10}$"
"已知函数$f(x)$是偶函数，$f(x+1)$为奇函数，并且当$x∈[1,2]$时，$f(x)=1-|x-2|$，则下列选项正确的是（）。
A. $f(x)$在$(-3,-2)$上为减函数，且$f(x)>0$
B. $f(x)$在$(-3,-2)$上为减函数，且$f(x)<0$
C. $f(x)$在$(-3,-2)$上为增函数，且$f(x)>0$
D. $f(x)$在$(-3,-2)$上为增函数，且$f(x)<0$"
"过抛物线$y^{2}=2x$上一动点$P$作圆$C:(x - 4)^{2}+y^{2}=r^{2}$（$r$为常数且$r\in{N}^{\ast}$）的两条切线，切点分别为$A$，$B$，若$\vert AB\vert\cdot\vert PC\vert$的最小值是$4\sqrt{3}$，则$r =$（）。
A. 1
B. 2
C. 3
D. 4"
"已知双曲线$\frac{x^2}{a^2}-\frac{y^2}{b^2}=1(a>0,b>0)$的两条渐近线的倾斜角成2倍关系，则该双曲线的离心率为（）。
A. $\sqrt{3}$
B. $\sqrt{2}$
C. $2$
D. $4$"
"已知$\overrightarrow{AB}=(1,0),\overrightarrow{BC}=(-2,2)$，若$(\lambda\overrightarrow{AB}+\mu\overrightarrow{AC})⊥\overrightarrow{BC}$且$|\mu\overrightarrow{AC}|=\sqrt{10}$，则$\lambda+\mu$的值为（）。
A. $4\sqrt{2}$
B. $±4\sqrt{2}$
C. $6\sqrt{2}$
D. $±6\sqrt{2}$"
"已知$x_0$是函数$f(x)=2\sin x\cos x+2\sqrt{3}\sin^2x-\sqrt{3},x∈[-\frac{π}{4},\frac{π}{4}]$的极小值点，则$f(x_0)+f(2x_0)$的值为（）。
A. $0$
B. $-3$
C. $-2-\sqrt{3}$
D. $-2+\sqrt{3}$"
"把圆心角为$120°$的扇形铁板围成一个圆锥，则该圆锥的侧面积与它的外接球的表面积之比为（）。
A. $\frac{3}{8}$
B. $\frac{8}{3}$
C. $\frac{8}{27}$
D. $\frac{27}{8}$"
"命题$p:\exists x_{0}\in(0,+\infty),\tan x_{0}>0$的否定为\_\_\_\_\_\_。"
直线$y=k(x-2)$与曲线$y=e^{x}$相切，则切点的横坐标为\_\_\_\_\_\_。 
"对于函数$f(x)=\begin{cases}\log_{2}(2-x),x<1,\\\frac{1}{x}+a,x\ge1\end{cases}(a\in R)$的叙述，正确的有\_\_\_\_\_\_（写出序号即可）。  
①若$a\ge0$，则$f(x)>0$；  
②若$f(x)$有一个零点，则$-1 \le a<0$；  
③$f(x)$在$R$上为减函数。  "
已知$a$、$b$、$c$分别为$\triangle ABC$的三个内角$A$、$B$、$C$的对边，$\frac{\sqrt{2}}{5}b\sin C+a\sin A=b\sin B+c\sin C$，$b=4$，$G$为$\triangle ABC$内一点，且$\overrightarrow{GA}+\overrightarrow{GB}+\overrightarrow{GC}=\overrightarrow{0}$，$\angle CAG=45°$，则$AG=$\_\_\_\_\_\_。  
"已知椭圆$E:\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$的焦距为4，且过点$(-1,\frac{\sqrt{14}}{2})$。
（1）求椭圆$E$的方程；
（2）设$A(0,b),B(0,-b),C(a,b)$，过$B$点且斜率为$k(k>0)$的直线$l$交椭圆$E$于另一点$M$，交$x$轴于点$Q$，直线$AM$与直线$x=a$相交于点$P$。证明：$PQ//OC$（$O$为坐标原点）。"
"帕德近似是法国数学家亨利·帕德发明的用有理函数近似特定函数的方法。给定自然数$m$，$n$，我们定义函数$f(x)$在$x = 0$处的$[m,n]$阶帕德近似为$R(x)=\frac{a_{0}+a_{1}x+\cdots +a_{m}x^{m}}{1 + b_{1}x+\cdots +b_{n}x^{n}}$，该函数满足$f(0)=R(0)$，$f^{\prime}(0)=R^{\prime}(0)$，$f^{\prime\prime}(0)=R^{\prime\prime}(0)$，$\cdots$，$f^{(m + n)}(0)=R^{(m + n)}(0)$。
注：$f^{\prime}(x)=[f(x)]^{\prime}$，$f^{(3)}(x)=[f^{\prime\prime}(x)]^{\prime}$，$\cdots$，$f^{(n)}(x)=[f^{(n - 1)}(x)]^{\prime}$。
设函数$f(x)=e^{x}$在$x = 0$处的$[0,1]$阶帕德近似为$R(x)$。
（1）求$R(x)$的解析式；
（2）证明：当$x < 1$时，$f(x)\leq R(x)$；
（3）设函数$g(x)=e^{x}-\frac{1}{1 - x + kx^{2}}$，若$x = 0$是$g(x)$的极大值点，求$k$的取值范围。"
"已知函数$f(x)=|x-a|+2|x|(a>0)$。
（1）解不等式$f(x)\ge2a$；
（2）若函数$f(x)$的图象与直线$y=2$围成的图形的面积为6，求实数$a$的值。"
"已知${i}$为虚数单位，则复数$z = \frac{2}{1 + {i}}-\frac{2}{1 - {i}}$ （）。
A. -2
B. 2
C. $-2{i}$
D. $2{i}$"
"已知集合$A=\{x|-3<x<4\},B=\{y|y=10^x\}$，则$A∩B=$（）。
A. $∅$
B. $[0,4)$
C. $(0,4)$
D. $(-3,0)$"
"已知甲、乙、丙、丁、戊5人身高从低到高，互不相同，将他们排成相对身高为“高低低高低”或“低高低低高”的队形，则甲、丁不相邻的不同排法种数为（）。
A. 12
B. 14
C. 16
D. 18"
"若复数$z$的虚部为$3$，且$\overline{z}+z=4$，则$z^2=$（）。
A. $-5+12i$
B. $5+12i$
C. $-5-12i$
D. $5-12i$"
"$\log_4\sqrt[4]{8}=$（）。
A. $\frac{1}{4}$
B. $\frac{3}{8}$
C. $\frac{1}{3}$
D. $\frac{1}{2}$"
"若双曲线$mx^2+y^2=1$的离心率等于实轴长与虚轴长的乘积，则$m=$（）。
A. $-\frac{1}{5}$
B. $-5$
C. $-\frac{1}{15}$
D. $-15$"
"已知$x,y$满足约束条件$\begin{cases}x-y≥0\\2x+y≤6\\x+y≥2\end{cases}$，若实数$λ$满足$y=λx+λ$，则正数$λ$的取值范围为（）。
A. $[\frac{2}{3},+∞)$
B. $(0,\frac{2}{3}]$
C. $[\frac{1}{2},+∞)$
D. $(0,\frac{1}{2}]$"
"直线$l$经过抛物线$C:y^2=2px(p>0)$的焦点$F$且与$C$交于$A,B$两点，$l$与$C$的准线交于点$D$。若$\overrightarrow{BD}=-4\overrightarrow{BF}$，则$l$的斜率为（）。
A. $±2$
B. $±\sqrt{10}$
C. $±4$
D. $±\sqrt{15}$"
"已知定义域为$R$的函数$f(x)$满足$f(\frac{1}{2})=\frac{1}{2}，f'(x)+4x>0$，其中$f'(x)$为$f(x)$的导函数，则不等式$f(\sin x)-\cos2x≥0$的解集为（）。
A. $[-\frac{π}{3}+2kπ,\frac{π}{3}+2kπ],k∈Z$
B. $[-\frac{π}{6}+2kπ,\frac{π}{6}+2kπ],k∈Z$
C. $[\frac{π}{3}+2kπ,\frac{2π}{3}+2kπ],k∈Z$
D. $[\frac{π}{6}+2kπ,\frac{5π}{6}+2kπ],k∈Z$"
在等比数列$\{a_{n}\}$中，$a_{1}+a_{3}=9(a_{2}+a_{4})$，则公比$q=$\_\_\_\_\_\_。  
已知函数$f(x)=\frac{a}{2}\sin2x+\cos2x$的图象关于直线$x=\frac{\pi}{12}$对称，则$f(\frac{\pi}{4})=$\_\_\_\_\_\_。  
"已知三棱锥$P-ABC$每对异面的棱长度都相等，且$\triangle ABC$的边长分别为$\sqrt{11},3,4$，则三棱锥$P-ABC$外接球的体积为\_\_\_\_\_\_。  "
"在数列$\{a_{n}\},\{b_{n}\}$中，$a_{n}=b_{n}+n$，$b_{n}=-a_{n}+1$。
（1）证明：数列$\{a_{n}+3b_{n}\}$是等差数列；
（2）求数列$\{\frac{a_{n}+3b_{n}}{2^{n}}\}$的前$n$项和$S_{n}$。"
"已知椭圆$C:\frac{x^{2}}{2}+y^{2}=1$的右焦点为$F$，直线$l$与$C$交于$M,N$两点。
（1）若$l$过点$F$，点$M,N$到直线$y=2$的距离分别为$d_{1},d_{2}$，且$d_{1}+d_{2}=\frac{14}{3}$，求$l$的方程；
（2）若点$M$的坐标为$(0,1)$，直线$m$过点$M$交$C$于另一点$N'$，当直线$l$与$m$的斜率之和为2时，证明：直线$NN'$过定点。"
"集合$A=\{x|1-x≤0\},B=\{y|y=2^x+1,x∈R\}$，则$A∩B=$（）。
A. $(1,+∞)$
B. $[1,+∞)$
C. $(0,+∞)$
D. $∅$"
"复数$3i-\frac{2i}{i+1}$的共轭复数是（）。
A. $-1+2i$
B. $-1-2i$
C. $2i+1$
D. $-2i+1$"
"等差数列$\{a_n\}$的前$n$项和为$S_n$，满足$S_{10}-S_7=27$，则$\sqrt{a_9}=$（）。
A. $±3\sqrt{3}$
B. $3\sqrt{3}$
C. $±3$
D. $3$"
"角谷猜想，也叫$3n+1$猜想，是由日本数学家角谷静夫发现的，是指对于每一个正整数，如果它是奇数，则对它乘3再加1；如果它是偶数，则对它除以2，如此循环最终都能够得到1。如：取$n=6$，根据上述过程，得出$6,3,10,5,16,8,4,2,1$，共9个数。若$n=5$，根据上述过程得出的整数中，随机选取两个不同的数，则这两个数都是偶数的概率为（）。
A. $\frac{3}{7}$
B. $\frac{7}{15}$
C. $\frac{2}{5}$
D. $\frac{3}{5}$"
"已知函数$f(x)$是偶函数，$f(x+1)$为奇函数，并且当$x∈[1,2]$时，$f(x)=1-|x-2|$，则下列选项正确的是（）。
A. $f(x)$在$(-3,-2)$上为减函数，且$f(x)>0$
B. $f(x)$在$(-3,-2)$上为减函数，且$f(x)<0$
C. $f(x)$在$(-3,-2)$上为增函数，且$f(x)>0$
D. $f(x)$在$(-3,-2)$上为增函数，且$f(x)<0$"
"若抛物线$C:y^2 = 2px(p > 0)$上一点$Q(p^2,y_0)$到焦点$F$的距离为5，则$p =$\_\_\_\_\_\_。"
已知数列$\{ a_n\}$中，$\frac{1}{a_{n + 1}-1}=\frac{a_n}{a_n - 1}$，$a_1 = 2$，$b_n = a_1a_2\cdots a_n$，则$\{ b_n\}$的前$n$项和$S_n =$\_\_\_\_\_\_。
"双曲线$\frac{x^2}{a^2}-\frac{y^2}{b^2}=1(a>0,b>0)$的渐近线与圆$x^2+y^2=a^2$在第一、二象限分别交于$M,N$两点，且$|MN|=a$，则双曲线的离心率为（）。
A. $\frac{1}{2}$
B. $\frac{2\sqrt{3}}{3}$
C. $\sqrt{3}$
D. $2$"
"已知集合$A$，$B$是集合$I = \{ 1,2,3,4,5,6\}$的含两个元素的子集，且$A\neq B$，则$A$中两元素之差的绝对值等于$B$中两元素之差的绝对值的概率为\_\_\_\_\_\_。"
"函数$f(x)=x\tan x-e^x$在$(-\frac{π}{2},\frac{π}{2})$上的零点个数为（）。
A. $1$
B. $2$
C. $3$
D. $4$"
"在$\triangle ABC$中，内角$A$，$B$，$C$的对边分别为$a$，$b$，$c$，$A = 120^{\circ}$，$D$为$BC$边上一点。
（1）若$\angle ADC = 60^{\circ}$，$\frac{b}{c}=\frac{2}{3}$，求$\tan\angle BAD$的值；
（2）若$a = \sqrt{19}$，$AD$是角$A$的平分线，且$AD = \frac{6}{5}$，求$b + c$的值。"
"把圆心角为$120°$的扇形铁板围成一个圆锥，则该圆锥的侧面积与它的外接球的表面积之比为（）。
A. $\frac{3}{8}$
B. $\frac{8}{3}$
C. $\frac{8}{27}$
D. $\frac{27}{8}$"
抛物线$y^{2}=2px(p>0)$的焦点为$F$，过$F$作与$x$轴垂直的直线交抛物线于$A$，$B$两点，若$|AB|=3$，则$p=$\_\_\_\_\_\_。  
已知变量$x$，$y$满足$\begin{cases}|x+y|\le1\\ y+1\ge0\\ 2y\le x\end{cases}$，则$2x-y$的最小值为\_\_\_\_\_\_。 
"对于给定的正项数列$\{a_{n}\}$，定义：$\prod_{i = 1}^{n}a_{i}=a_{1}\cdot a_{2}\cdot a_{3}\cdots a_{n}$，其中，$a_{i}$为数列$\{a_{n}\}$中的第$i$项（$1\leq i\leq n$，$i,n\in N^{\ast}$）。若存在非零常数$T$，使得数列$\{a_{n}\}$满足$\prod_{i = 1}^{n}a_{i}^{2}=a_{n + 1}^{2}+T$，则称数列$\{a_{n}\}$为“$T$数列”。
（1）写出首项为2的“2数列”的前4项；
（2）若数列$\{a_{n}\}$是首项为1的“$T$数列”，数列$\{b_{n}\}$为等比数列，且$\sum_{i = 1}^{n}a_{i}^{4}=\prod_{i = 1}^{n}a_{i}^{2}+\log_{2}b_{n}$，求数列$\{\frac{(n - 1)b_{n}}{n(n + 1)}\}$的前$n$项和$B_{n}$；
（3）设数列$\{a_{n}\}$为“$T$数列”，$a_{1}>1$，$T<0$，记$S_{n}$为$\{a_{n}\}$的前$n$项和，$T_{n}$为数列$\{\frac{1}{a_{n}}\}$的前$n$项和；证明：$a_{n + 1}^{2}+T<e^{S_{n}-T_{n}}$（$e$为自然对数的底数）。"
"已知定义域为$R$的函数$f(x)$满足$f(x + y) = f(x) + f(y) + xy(x + y)$，$f^\prime(x)$为$f(x)$的导函数，且$f^\prime(1) = 2$，则（）。
A. $f(x)$为奇函数
B. $f(x)$在$x = - 2$处的切线斜率为7
C. $f(3) = 12$
D. 对$\forall x_1,x_2\in(0, +\infty)$，$x_1\neq x_2$，$f(\frac{x_1 + x_2}{2}) < \frac{f(x_1) + f(x_2)}{2}$"
"九九重阳节期间，甲、乙两名同学计划去敬老院做志愿者，若甲同学在初八、初九、初十这三天中随机选一天，乙同学在初八、初九这两天中随机选一天，且两名同学的选择互不影响，则他们在同一天去的概率为（）。
A. $\frac{1}{6}$
B. $\frac{1}{3}$
C. $\frac{1}{2}$
D. $\frac{2}{3}$"
"已知函数$f(x)$和函数$g(x)$的定义域均为${R}$，若$f(2x - 2)$的图象关于直线$x = 1$对称，$g(x)=f(x + 1)+x - 1$，$g(x + 1)+f(-x)=x + 2$，且$f(0)=0$，则下列说法正确的是（）。
A. $f(x)$为偶函数
B. $g(x + 4)=g(x)$
C. 若$f(x)$在区间$(0,1)$上的解析式为$f(x)=\log_{2}(x + 1)$，则$f(x)$在区间$(2,3)$上的解析式为$f(x)=1-\log_{2}(x - 1)$
D. $\sum_{i = 1}^{20}g(i)=210$"
"《九章算术》是我国古代内容极为丰富的数学名著，书中有如下问题：“今有五人五钱，令上二人所得与下三人等，问各得几何？”其意思是：“现有甲、乙、丙、丁、戊五人依次差值等额分五钱，要使甲、乙两人所得的钱数与丙、丁、戊三人所得的钱数相等，问每人各得多少钱？”请问上面的问题里，五人中所得的最少钱数为（）。
A. $\frac{7}{6}$钱
B. $\frac{5}{6}$钱
C. $\frac{1}{3}$钱
D. $\frac{2}{3}$钱"
"设抛物线$C:y^{2}=2px(p > 0)$的焦点为$F$，已知点$F$到圆$E:(x + 3)^{2}+y^{2}=1$上一点的距离的最大值为6。
（1）求抛物线$C$的方程；
（2）设$O$是坐标原点，点$P(2,4)$，$A$，$B$是抛物线$C$上异于点$P$的两点，直线$PA$，$PB$与$y$轴分别相交于$M$，$N$两点（异于点$O$），且$O$是线段$MN$的中点，试判断直线$AB$是否经过定点。若是，求出该定点坐标；若不是，说明理由。"
"已知$A(-2,0)$，$B(2,0)$，设点$P$是圆$x^{2}+y^{2}=1$上的点，若动点$Q$满足：$\overrightarrow{QP}\cdot\overrightarrow{PB}=0$，$\overrightarrow{QP}=\lambda(\frac{\overrightarrow{QA}}{\vert\overrightarrow{QA}\vert}+\frac{\overrightarrow{QB}}{\vert\overrightarrow{QB}\vert})$，则$Q$的轨迹方程为（）。
A. $x^{2}-\frac{y^{2}}{3}=1$
B. $\frac{x^{2}}{3}-y^{2}=1$
C. $\frac{x^{2}}{5}+y^{2}=1$
D. $\frac{x^{2}}{6}+\frac{y^{2}}{2}=1$"
"若函数$f(x)=\begin{cases}\log_{2}(1-\frac{1}{2}x),x\le1\\\frac{1}{x}+a,x>1\end{cases}$有最小值，则实数$a$的取值范围为\_\_\_\_\_\_。 "
"某四棱台的下底面是长为90，宽为30的矩形，上底面是长为30，宽为10的矩形，且该四棱台的高为3，则该四棱台的体积为（）。
A. 3900
B. $900\sqrt{3}$
C. 1300
D. 1600"
已知等比数列$\{a_{n}\}$的公比为$q(q>0)$，前$n$项和为$S_{n}$，且满足$a_{1}=q$，$a_{5}=a_{1}+S_{4}$，若对一切正整数$n$，不等式$15-2n-2m+ma_{n}>mS_{n}$恒成立，则实数$m$的取值范围为\_\_\_\_\_\_。  
"已知函数$f(x)=\sin\omega( x+\pi)$为奇函数且$\omega>0$，则$f(\pi)$（）。
A. 0
B. 1
C. - 1
D. $\pm1$"
"设集合$M$为满足$(\vec{a}\cdot\vec{b})\vec{c}=(\vec{a}\cdot\vec{c})\vec{b}$，$(\vec{b}\cdot\vec{c})\vec{a}=(\vec{b}\cdot\vec{a})\vec{c}$，$(\vec{c}\cdot\vec{a})\vec{b}=(\vec{c}\cdot\vec{b})\vec{a}$的空间向量$\vec{a}$，$\vec{b}$，$\vec{c}$中可能出现的两两共线的向量组组成的数集，集合$N = \{x|(x - a)^{2}+b < 0,x\in{Z},a,b\in{R}\}$，若$M\cup N = M$，则$b$的取值范围为\_\_\_\_\_\_，当$b$最小时，$a$的取值为\_\_\_\_\_\_。"
"已知函数$f(x)=a\ln x - bx^{2}+1$，$a$，$b\in{R}$。若$f(x)$在$x = 1$处与直线$y = 0$相切。
（1）求$a$，$b$的值；
（2）求$f(x)$在$[\frac{1}{{e}},{e}^{2}]$（其中${e}=2.718\cdots$为自然对数的底数）上的最大值和最小值。"
"已知双曲线$C$过点$(3,{6})$，且与双曲线$\frac{x^{2}}{3}-y^{2}=1$有相同的渐近线，则$C$的方程为（）。
A. $\frac{x^{2}}{99}-\frac{y^{2}}{33}=1$
B. $\frac{y^{2}}{99}-\frac{x^{2}}{33}=1$
C. $\frac{x^{2}}{33}-\frac{y^{2}}{99}=1$
D. $\frac{y^{2}}{33}-\frac{x^{2}}{99}=1$"
在同一平面直角坐标系中，$P$，$Q$分别是函数$f(x)=axe^{x}-\ln(ax)$和$g(x)=\frac{2\ln(x - 1)}{x}$图象上的动点，若对任意$a > 0$，有$\vert PQ\vert\geq m$恒成立，则实数$m$的最大值为\_\_\_\_\_\_。
"已知函数$f(x)=1+\ln(1 + x)-\sqrt{1 + 2x}$，则下列比较大小正确的是（）。
A. $f( - 0.33)>f( - 0.44)>0$
B. $f( - 0.44)>f( - 0.33)>0$
C. $f( - 0.33)>0>f( - 0.44)$
